country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-12,3,28,-4,8,12,9
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-13,5,30,-14,32,217,-7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-14,13,45,8,8,-29,13
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-15,28,62,34,3,-60,22
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-16,14,50,12,-4,-43,22
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-17,9,36,-2,16,14,6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-18,12,38,-3,16,13,6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-19,3,27,-7,9,13,9
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-20,5,25,-16,32,220,-7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-21,20,39,4,20,12,5
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-22,24,58,20,2,-51,20
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-23,11,35,2,16,14,6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-24,10,34,-4,17,13,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-25,13,39,-1,16,13,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-26,5,30,-5,10,13,9
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-27,11,33,-15,37,223,-8
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-28,27,50,7,28,13,3
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-29,32,69,18,9,-51,19
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-30,14,42,2,19,14,6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-05-31,15,46,0,19,14,6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-01,16,48,-2,20,13,6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-02,6,35,-8,13,13,9
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-03,10,34,-17,36,222,-7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-04,25,49,4,26,12,4
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-05,31,69,18,8,-52,19
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-06,14,41,1,20,14,6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-07,13,43,1,20,13,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-08,14,44,-1,18,13,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-09,4,31,-7,12,13,10
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-10,7,32,-19,35,221,-6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-11,22,48,2,25,12,5
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-12,26,66,14,7,-52,21
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-13,12,40,-2,20,14,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-14,11,41,-4,18,13,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-15,13,42,-4,18,12,8
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-16,4,31,-13,11,12,10
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-17,5,28,-24,32,218,-6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-18,19,44,-8,21,12,6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-19,24,61,3,4,-52,22
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-20,10,37,-9,19,13,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-21,10,39,-9,17,12,8
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-22,11,38,-10,16,12,8
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-23,1,26,-17,9,12,11
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-24,4,29,-27,33,218,-6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-25,19,45,-12,23,13,5
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-26,23,62,-2,4,-52,21
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-27,11,39,-12,18,13,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-28,11,40,-14,17,12,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-29,13,43,-12,18,12,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-06-30,5,33,-17,13,12,9
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-01,6,34,-28,38,217,-7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-02,20,50,-15,27,13,5
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-03,25,67,-4,8,-52,21
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-04,13,42,-11,21,10,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-05,12,44,-12,20,9,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-06,14,45,-11,20,9,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-07,11,41,-19,18,7,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-08,6,51,-29,23,57,2
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-09,15,42,20,23,-47,11
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-10,33,58,38,13,-64,19
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-11,18,46,6,3,-48,19
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-12,6,33,-14,15,4,8
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-13,8,34,-15,15,5,8
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-14,-2,23,-21,8,5,11
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-15,-6,15,-35,25,200,-4
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-16,9,35,-19,19,13,6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-17,14,49,-6,1,-52,22
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-18,5,29,-15,16,6,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-19,6,31,-14,17,8,16
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-20,6,31,-16,16,7,8
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-21,-3,20,-21,8,8,11
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-22,-4,18,-32,30,208,-5
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-23,9,34,-11,19,15,5
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-24,9,41,-2,-2,-53,22
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-25,5,30,-6,17,9,8
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-26,8,34,3,18,9,8
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-27,10,34,1,19,9,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-28,2,28,-5,12,9,10
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-29,4,28,-18,38,212,-7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-30,13,43,1,17,-18,10
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-07-31,20,58,11,8,-51,20
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-01,11,39,1,23,9,6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-02,11,41,0,20,9,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-03,13,42,-2,21,9,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-04,3,30,-9,13,9,10
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-05,2,27,-22,36,208,-7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-06,15,41,-4,24,12,4
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-07,19,57,6,6,-53,21
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-08,9,36,-1,20,8,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-09,10,38,-2,20,8,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-10,12,40,-2,20,10,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-11,2,28,-8,13,9,10
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-12,2,26,-22,35,213,-6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-13,17,41,-3,25,14,5
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-14,17,51,-3,4,-52,22
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-15,13,38,4,23,10,10
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-16,12,38,0,21,10,9
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-17,14,40,1,21,11,11
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-18,3,28,-6,13,11,13
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-19,3,26,-20,35,215,-3
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-20,18,41,-1,26,16,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-21,23,58,12,7,-51,23
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-22,11,34,1,20,12,10
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-23,11,37,-1,21,12,11
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-24,13,38,-3,20,12,11
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-25,4,29,-9,13,13,13
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-26,6,30,-21,37,223,-4
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-27,21,47,-2,28,16,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-28,23,61,3,6,-51,22
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-29,13,42,-2,22,14,8
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-30,13,45,-2,21,14,8
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-08-31,15,45,-5,22,13,8
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-01,6,34,-10,16,13,8
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-02,8,34,-20,39,224,-7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-03,25,52,-1,29,15,4
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-04,26,66,7,8,-52,20
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-05,14,43,1,24,14,5
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-06,14,44,-1,22,14,6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-07,15,48,-1,22,14,6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-08,6,34,-6,15,12,10
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-09,9,32,-18,40,225,-7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-10,25,51,6,29,15,4
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-11,27,66,13,9,-52,20
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-12,14,42,2,24,16,6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-13,13,43,2,24,14,6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-14,14,43,1,23,15,6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-15,5,31,-1,18,13,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-16,8,31,-11,43,222,-8
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-17,24,47,10,32,13,3
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-18,28,66,25,13,-53,19
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-19,14,38,11,28,14,4
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-20,15,42,7,26,15,5
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-21,16,43,6,25,15,6
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-22,8,32,1,18,15,8
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-23,11,33,-11,42,231,-7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-24,27,52,11,30,16,4
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-25,30,70,22,11,-51,20
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-26,17,44,8,28,18,5
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-27,19,49,10,28,17,5
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-28,21,50,9,29,17,5
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-29,12,39,2,22,17,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-09-30,17,41,-10,52,237,-9
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-10-01,35,62,15,41,17,2
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-10-02,40,83,26,20,-51,19
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-10-03,22,53,13,33,19,5
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-10-04,23,56,13,31,18,5
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-10-05,25,55,11,31,18,5
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-10-06,13,40,4,22,19,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-10-07,19,43,-3,51,238,-9
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-10-08,34,62,31,31,-18,8
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-10-09,37,77,36,19,-52,19
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-10-10,23,50,18,35,18,4
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-10-11,23,52,18,34,17,5
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-10-12,25,53,18,33,18,5
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-10-13,15,41,11,26,18,7
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-10-14,17,42,-1,52,237,-8
AE,United Arab Emirates,Dubai,,,AE-DU,,ChIJRcbZaklDXz4R6SkAK7_QznQ,2022-10-15,33,60,25,39,18,3
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-02-15,-3,-1,3,,6,0
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-02-16,-5,-2,0,,4,1
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-02-17,-7,-2,-4,,2,1
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-02-18,-5,2,-9,,2,1
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-02-19,-8,-2,9,,3,0
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-02-20,-8,-2,9,,1,1
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-02-21,-8,-7,-8,,3,2
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-02-22,-5,-4,12,,5,1
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-02-23,-5,-5,12,,3,1
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-02-24,-8,-2,0,,3,1
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-02-25,-6,1,4,,3,1
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-02-26,-8,-1,9,,3,1
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-02-27,-6,1,-10,,2,1
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-02-28,-2,-6,-7,,4,1
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-02-29,0,0,3,,7,0
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-03-01,0,7,8,,5,0
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-03-02,-1,9,3,,5,0
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-03-03,-4,6,-4,,4,1
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-03-04,-3,1,7,,3,2
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-03-05,-5,3,1,,5,2
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-03-06,-5,-3,-6,,5,3
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-03-07,-2,0,8,,8,2
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-03-08,-1,5,10,,-2,2
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-03-09,-4,4,8,,-2,2
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-03-10,-5,7,5,,-3,4
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-03-11,-2,3,14,,-4,3
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-03-12,-7,1,4,,-4,5
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-03-13,-9,-5,-2,,4,5
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-03-14,-8,-2,9,,5,3
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-03-15,-7,2,1,,-3,4
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-03-16,-11,1,-3,,-6,5
AE,United Arab Emirates,Fujairah,,,AE-FU,,ChIJX7kokD0y9D4RvDyz2xuxwaY,2020-03-17,-14,1,-11,,-6,6
